|title|language|certificate_no|certified_duration|type_of_film|producer_name|production_house|certificate_type|format|certificate_date|duration_in_seconds
3022|₹ 2,000|Tamil|DIL/2/71/2021-Che|0 days 02:14:51|Digital|Pachiappan Gopalgounder|PHOENIX THIRAIPADAIPAGAM|UA|1|2021-07-15|8091
3023|KATHIR|TAMIL WITH ENGLISH SUBTITLES|DIL/1/29/2021-Che|0 days 02:13:57|Digital|Dhineshkumar Palanivelu|DHUVARAGA STUDIOS|U|1|2021-07-15|8037
3024|"""PEELA SAMPATH"""|Tamil|VIL/1/37/2021-HYD|0 days 01:59:00|Video|Ramakrishna Veerapaneni|MANGO MASS MEDIA PVT. LTD.|U|1|2021-07-16|7140
3025|“VENDRAVAN”|Tamil|VIL/1/38/2021-HYD|0 days 02:16:43|Video|Ramakrishna Veerapaneni|MANGO MASS MEDIA PVT. LTD.|U|1|2021-07-16|8203
3026|"""VAKEEL SAAB"""|Tamil|VIL/2/71/2021-HYD|0 days 02:35:04|Video|Ramakrishna Veerapaneni|MANGO MASS MEDIA PVT. LTD.|UA|1|2021-07-16|9304
3027|1999 PUTTHAM PUTHU POOVEY|TAMIL WITH ENGLISH SUBTITLES|DIL/1/30/2021-Che|0 days 02:15:59|Digital|Panneerselvam Ramadurairaj|M/S SRI SAI SIRANJEEVI FILMS|U|1|2021-07-19|8159
3028|AINTHU UNARVUGAL|TAMIL WITH ENGLISH SUBTITLES|DIL/1/31/2021-Che|0 days 01:46:25|Digital|Gnana Rajasekaran Gnanaprakasam|ARAM PRODUCTIONS|U|1|2021-07-19|6385
3029|"""HIT (THE FIRST CASE)"""|Tamil|DIL/2/108/2021-HYD|0 days 02:09:47|Digital|Ghanta Naveen Babu|WALL POSTER CINEMA|UA|1|2021-07-20|7787
3030|DSJ PEYUDAN VAALKKAI|Tamil|DIL/2/109/2021-HYD|0 days 02:00:35|Digital|Natti Kranthi|M/s NATTIS ENTERTAINMENTS|UA|1|2021-07-20|7235
3031|VAALAJAPETTAI|Tamil|VIL/1/44/2021-Che|0 days 02:09:35|Video|Naganpillai Krishnan|NAGAN PICTURES|U|1|2021-07-22|7775
3032|ARASIYALLA ITHELLAM SATHARANAMAPPA|Tamil|DIL/1/32/2021-Che|0 days 01:44:34|Digital|Mahesh Govindaraaj|MG AURAA CINEMAS PRIVATE LIMITED|U|1|2021-07-22|6274
3033|THITTAM IRANDU|TAMIL WITH ENGLISH SUBTITLES|VIL/2/107/2021-Che|0 days 02:04:05|Video|Alice Vidya Alphonse|SIXER ENTERTAINMENT|UA|1|2021-07-22|7445
3034|MAHA|TAMIL WITH ENGLISH SUBTITLES|DIL/2/72/2021-Che|0 days 01:56:42|Digital|Mathiyalagan Vardharajan|Etcetera Entertainment|UA|1|2021-07-23|7002
3035|CHINNADHA ORU PADAM|TAMIL WITH ENGLISH SUBTITLES|DIL/1/33/2021-Che|0 days 02:36:58|Digital|Thirunavukarasu Manickam|THIRUCHITHRAM|U|1|2021-07-23|9418
3036|THE ADVENTURE OF A.R.I. MY ROBOT FRIEND|Tamil|DFL/1/1/2021-Che|0 days 01:29:19|Digital|ACE ENTERTAINMENT FILMS INC|-|U|1|2021-07-27|5359
3037|COUNTERATTACK|Tamil|VFL/2/14/2021-Che|0 days 01:27:38|Video|Changxing Film And Television Culture Co., Ltd|-|UA|1|2021-07-27|5258
3038|AMMA UNAVAGAM|TAMIL WITH ENGLISH SUBTITLES|DIL/1/34/2021-Che|0 days 01:51:29|Digital|Basheer Mohamed Ibrahim|PADIKATTU BAI PRODUCTION|U|1|2021-07-27|6689
3039|KURUTHI AATTAM|TAMIL WITH ENGLISH SUBTITLES|DIL/2/73/2021-Che|0 days 02:29:07|Digital|Muruganantham Thangappa|Rockfort Entertainment LLP|UA|1|2021-07-28|8947
3040|""" MAHAVEERAN (TRUE LOVE INJURIOUS TO LIFE) """|Tamil|DIL/2/123/2021-HYD|0 days 02:25:53|Digital|Byrraju Nagavarma|A BRAND INDIA MOVIE MAKERS|UA|1|2021-07-29|8753
3041|"""V"""|Tamil|VIL/2/80/2021-HYD|0 days 02:23:00|Video|Ramakrishna Veerapaneni|MANGO MASS MEDIA PVT. LTD.|UA|1|2021-07-30|8580
3042|"""WILD DOG"""|TAMIL WITH ENGLISH SUBTITLES|VIL/2/81/2021-HYD|0 days 02:09:00|Video|Katpelly Anvesh Reddy|MATINEE ENTERTAINMENT PVT. LTD.|UA|1|2021-07-30|7740
3043|JUNGLE CRUISE|Tamil|DFL/2/54/2021-MUM|0 days 02:08:18|Digital|John Davis, Beau Flynn, Dany Garcia, Buena Vista International, Inc|-|UA|1|2021-08-02|7698
3044|ALPHA ADIMAI|Tamil|VIL/2/112/2021-Che|0 days 01:29:29|Video|Kiruthigeshwar Nagarajan|M/S EQUINOX CREATIONS|UA|1|2021-08-02|5369
3045|DIKKILOONA|TAMIL WITH ENGLISH SUBTITLES|DIL/1/35/2021-Che|0 days 02:31:52|Digital|Kotapadijayaramanrajesh Jayaraman|KJR STUDIOS|U|1|2021-08-02|9112
3046|NETRIKANN|TAMIL WITH ENGLISH SUBTITLES|VIL/2/113/2021-Che|0 days 02:27:04|Video|Vigneshwar Sivakolundu|ROWDY PICTURES PRIVATE LIMITED|UA|1|2021-08-02|8824
3047|THE CONJURING: SAATHAAN ENNAI AATTUVITHTHATHU|Tamil|DFL/3/25/2021-MUM|0 days 01:56:15|Digital|PETER SAFRAN, p.g.a JAMES WAN, p.g.a, WARNER BROS.|-|A|1|2021-08-03|6975
3048|VIKRAMADHITHYAN|TAMIL WITH ENGLISH SUBTITLES|VIL/1/51/2021-Che|0 days 02:22:46|Video|Jasminesadiq Mohamedsadiq|M/S I and M Studios|U|1|2021-08-03|8566
3049|SNAKE EYES : G.I.JOE ORIGINS|Tamil|DFL/2/56/2021-MUM|0 days 02:01:56|Digital|LORENZO DI BONAVENTURA / BRIAN GOLDNER / ERIK HOWSAM / PARAMOUNT PICTURES|-|UA|1|2021-08-04|7316
3050|THE SUICIDE SQUAD|Tamil|DFL/3/29/2021-MUM|0 days 02:16:01|Digital|CHARLES ROVEN, PETER SAFRAN, WARNER BROS.|-|A|1|2021-08-04|8161
3051|"""YAARO IVAL"""|Tamil|VIL/2/86/2021-HYD|0 days 02:18:49|Video|Ramakrishna Veerapaneni|MANGO MASS MEDIA PVT. LTD.|UA|1|2021-08-06|8329
3052|KAAYAM|TAMIL WITH ENGLISH SUBTITLES|DIL/2/75/2021-Che|0 days 02:05:06|Digital|N Rajenthiran|MARA MOVIES|UA|1|2021-08-06|7506
3053|LAABAM|TAMIL WITH ENGLISH SUBTITLES|DIL/1/36/2021-Che|0 days 02:23:22|Digital|Arumugakumar Palanikumar|7Cs Entertainment Pvt Ltd|U|1|2021-08-06|8602
3054|MAYAANADHI|TAMIL WITH ENGLISH SUBTITLES|VIL/2/115/2021-Che|0 days 02:15:07|Video|Jasminesadiq Mohamedsadiq|M/S I and M Studios|UA|1|2021-08-06|8107
3055|TUGHLAQ DURBAR|TAMIL WITH ENGLISH SUBTITLES|VIL/1/53/2021-Che|0 days 02:26:41|Video|Lalit Kumar Sambandam|SEVEN SCREEN STUDIO|U|1|2021-08-06|8801
3056|TEMPT RAJA|Tamil|DIL/3/20/2021-HYD|0 days 01:43:57|Digital|A T Krishnan|ATK PICTURES|A|1|2021-08-09|6237
3057|PAGAIMIRALA|Tamil|DIL/2/76/2021-Che|0 days 01:39:05|Digital|Bala Subramanian|Will Power Entertainment|UA|1|2021-08-10|5945
3058|MONSTER RUN|Tamil|VFL/2/315/2021-MUM|0 days 01:43:38|Video|Linmon Pictures, Maoyan Yingye, Sony Pictures USA|-|UA|1|2021-08-10|6218
3059|THALAIVI|TAMIL WITH ENGLISH SUBTITLES|DIL/1/37/2021-Che|0 days 02:30:52|Digital|Vishnu Vardhan Induri|VIBRI MOTION PICTURES|U|1|2021-08-10|9052
3060|UNNAL MUDIYUM THAMBI|TAMIL WITH ENGLISH SUBTITLES|VIL/2/120/2021-Che|0 days 02:06:16|Video|Jasminesadiq Mohamedsadiq|M/S I and M Studios|UA|1|2021-08-10|7576
3061|THE PRIEST|TAMIL WITH ENGLISH SUBTITLES|VIL/2/121/2021-Che|0 days 02:26:45|Video|Niranjanlal Pansari|SRI BALAJI VIDEO PRIVATE LIMITED|UA|1|2021-08-11|8805
3062|RULER|TAMIL WITH ENGLISH SUBTITLES|VIL/2/122/2021-Che|0 days 02:30:13|Video|Jasminesadiq Mohamedsadiq|M/S I and M Studios|UA|1|2021-08-11|9013
3063|4 SORRY|Tamil|DIL/2/79/2021-Che|0 days 01:45:48|Digital|Senthilprabhu Nagarajan|Safety Dream Production|UA|1|2021-08-12|6348
3064|"""PATEL SIR"""|Tamil|VIL/2/89/2021-HYD|0 days 02:17:05|Video|Ramakrishna Veerapaneni|MANGO MASS MEDIA PVT. LTD.|UA|1|2021-08-13|8225
3065|NADODI MANNAN 2018|Tamil|DIL/1/39/2021-Che|0 days 03:15:07|Digital|Nagarajan Karupiah|The Rishi's movies|U|1|2021-08-13|11707
3066|LIFT|TAMIL WITH ENGLISH SUBTITLES|DIL/2/80/2021-Che|0 days 02:16:43|Digital|Hephzibah Solomonvineethkumar|EKAA ENTERTAINMENTS|UA|1|2021-08-13|8203
3067|WRATH OF MAN|Tamil|DFL/3/32/2021-MUM|0 days 02:00:57|Digital|Ivan Atkinson / Bill Block / Miramax Distribution services LLC|-|A|1|2021-08-16|7257
3068|"""SRIKAARAM"""|Tamil|VIL/1/41/2021-HYD|0 days 02:12:00|Video|Ramakrishna Veerapaneni|MANGO MASS MEDIA PVT. LTD.|U|1|2021-08-17|7920
3069|"""ANBUDAN UNGAL KARTHIK"""|Tamil|VIL/1/42/2021-HYD|0 days 01:59:42|Video|Ramakrishna Veerapaneni|MANGO MASS MEDIA PVT. LTD.|U|1|2021-08-17|7182
3070|FAST AND FURIOUS 9: THE FAST SAGA|Tamil|DFL/2/63/2021-MUM|0 days 02:23:22|Digital|VIN DIESEL, JUSTIN LIN, J. KIRSCHENBAUM, N. MORTZ, S. VINCENT, J. ROTH, UNIVERSAL STUDIOS|-|UA|1|2021-08-17|8602
3071|RUDRA THANDAVAM|TAMIL WITH ENGLISH SUBTITLES|DIL/2/81/2021-Che|0 days 02:47:33|Digital|Mohan Gunasekaran|G.M.FILM CORPORATION|UA|1|2021-08-17|10053
3072|THEAL|TAMIL WITH ENGLISH SUBTITLES|DIL/2/82/2021-Che|0 days 01:55:24|Digital|Gnanavelraja Kuppusamy Eswaran|STUDIOGREEN|UA|1|2021-08-18|6924
3073|OTRU|Tamil|DIL/1/40/2021-Che|0 days 01:52:49|Theatrical|Mathivanan Sakthivel|SAKTHI SCREENS|U|1|2021-08-23|6769
3074|"""KAADHAL (NOT A LOVE STORY)"""|Tamil|VIL/2/92/2021-HYD|0 days 02:01:02|Video|R B Choudary|MEGAA SUPER GOOD FILMS PVT. LTD.|UA|1|2021-08-23|7262
3075|VALIYOR SILAR|Tamil|VIL/2/134/2021-Che|0 days 01:25:16|Video|Chandran Muthusamy|C J PICTURES|UA|1|2021-08-25|5116
3076|HOUSEFULL 4|Tamil|VIL/2/232/2021-MUM|0 days 02:05:55|Video|Sajid Suleman Nadiadwala|NADIADWALA GRANDSON ENTERTAINMENT PVT. LTD.|UA|1|2021-08-25|7555
3077|DONT BREATHE 2|Tamil|DFL/3/35/2021-MUM|0 days 01:40:15|Theatrical|Sam Raimi, Fede Álvarez, Robert Tapert, Sony Pictures USA|-|A|1|2021-08-26|6015
3078|THE ADVENTURES OF JURASSIC PET: CHAPTER ONE|Tamil|DFL/1/12/2021-MUM|0 days 01:28:02|Digital|Ryan Bellgardt / Galen Christy / Chris Hoyt / ACE ENTERTAINMENT|-|U|1|2021-08-27|5282
3079|FRIENDSHIP|Tamil|DIL/2/84/2021-Che|0 days 01:59:37|Theatrical|Johnpaulraj Antonyswamy|SEANTOA STUDIO|UA|1|2021-08-27|7177
3080|SHANG-CHI AND THE LEGEND OF THE TEN RINGS.|Tamil|DFL/2/67/2021-MUM|0 days 02:13:01|Theatrical|Kevin Feige, Jonathan Schwartz, Beuna Vista International, Inc|-|UA|1|2021-08-27|7981
3081|YENNANGA SIR UNGA SATTAM|TAMIL WITH ENGLISH SUBTITLES|DIL/2/83/2021-Che|0 days 02:17:59|Digital|Sudhan Sundaram|-|UA|1|2021-08-27|8279
3082|LAWYER ARAVIND|Tamil|VIL/1/61/2021-Che|0 days 01:53:52|Video|Niranjanlal Pansari|M/s SRI BALAJI VIDEO|U|1|2021-08-30|6832
3083|ADANGATHEY|TAMIL WITH ENGLISH SUBTITLES|DIL/2/85/2021-Che|0 days 02:41:39|Digital|Sharavanan Subramanian|SRI GREEN PRODUCTIONS|UA|1|2021-08-30|9699
3084|MR AND MRS ARJUN|Tamil|VIL/2/100/2021-HYD|0 days 02:10:12|Video|Suryadevara Naga Vamsi|SITHARA ENTERTAINMENTS|UA|1|2021-08-31|7812
3085|"""AKSHARA"""|Tamil|VIL/1/43/2021-HYD|0 days 02:15:45|Video|Ramakrishna Veerapaneni|MANGO MASS MEDIA PVT. LTD.|U|1|2021-09-02|8145
3086|MADURAI MANIKURAVAR|Tamil|DIL/1/41/2021-Che|0 days 02:04:23|Theatrical|Kalayappan Ganapathi|KALAYAPPA PICTURES|U|1|2021-09-02|7463
3087|AGP|Tamil|DIL/2/86/2021-Che|0 days 01:47:46|Theatrical|S Ramesh|M/s KSR Studio|UA|1|2021-09-02|6466
3088|KODIYIL ORUVAN|Tamil|DIL/2/87/2021-Che|0 days 02:20:09|Theatrical|Rajha Thangaswamy|CHENDUR FILM INTERNATIONAL|UA|1|2021-09-03|8409
3089|CHANAKYA THANTHRAM|Tamil|VIL/1/66/2021-Che|0 days 02:10:41|Video|Jasminesadiq Mohamedsadiq|M/S I and M Studios|U|1|2021-09-06|7841
3090|"""CHECK"""|Tamil|VIL/2/104/2021-HYD|0 days 02:20:24|Video|Ramakrishna Veerapaneni|MANGO MASS MEDIA PVT. LTD.|UA|1|2021-09-06|8424
3091|"""NANBARGAL"""|Tamil|VIL/2/105/2021-HYD|0 days 02:44:00|Video|Ramakrishna Veerapaneni|MANGO MASS MEDIA PVT. LTD.|UA|1|2021-09-06|9840
3092|RAAME AANDALUM RAAVANE AANDALUM|Tamil|VIL/1/67/2021-Che|0 days 02:05:19|Video|Suriya Sivakumar|2D - ENTERTAINMENT PVT LTD|U|1|2021-09-07|7519
3093|"""RAMAIAH VARUVARAYYA"""|Tamil|VIL/2/106/2021-HYD|0 days 02:35:17|Video|Ramakrishna Veerapaneni|MANGO MASS MEDIA PVT. LTD.|UA|1|2021-09-07|9317
3094|TANHAJI THE UNSUNG WARRIOR|Tamil|VIL/2/246/2021-MUM|0 days 02:01:29|Video|Ajay Devgn|AJAY DEVGN FFILMS|UA|1|2021-09-07|7289
3095|PADAIPPALAN|Tamil|DIL/2/88/2021-Che|0 days 01:43:19|Theatrical|Prabhu Sebastian|LS.THIAN PICTURES|UA|1|2021-09-07|6199
3096|IRRAI THEDAL|Tamil|VIL/2/142/2021-Che|0 days 01:43:34|Video|K Sreekumara Varma|KANDA FILMS|UA|1|2021-09-07|6214
3097|ANNABELLE SETHUPATHI|Tamil|DIL/1/44/2021-Che|0 days 02:14:45|Theatrical|Sudhan Sundaram|-|U|1|2021-09-08|8085
3098|VERI|Tamil|DIL/2/89/2021-Che|0 days 02:07:26|Digital|Saravanan Saminathan|S.S.PRODUCTION|UA|1|2021-09-09|7646
3099|RAGASIYA KOLAIYAALI|Tamil|VIL/2/143/2021-Che|0 days 02:24:01|Video|Ramakrishna Veerapaneni|MANGO MASS MEDIA PVT. LTD.|UA|1|2021-09-09|8641
3100|"""INSPECTOR DAYA"""|Tamil|VIL/2/107/2021-HYD|0 days 02:27:29|Video|Ramakrishna Veerapaneni|MANGO MASS MEDIA PVT. LTD.|UA|1|2021-09-09|8849
3101|"""SIVANUDUKKAI"""|Tamil|VIL/2/108/2021-HYD|0 days 02:36:03|Video|Ramakrishna Veerapaneni|MANGO MASS MEDIA PVT. LTD.|UA|1|2021-09-09|9363
3102|"""KADAVUL PADAITHA MANIDARGAL"""|Tamil|VIL/2/109/2021-HYD|0 days 02:04:00|Video|Ramakrishna Veerapaneni|MANGO MASS MEDIA PVT. LTD.|UA|1|2021-09-09|7440
3103|"""BALAKRISHNA"""|Tamil|VIL/2/110/2021-HYD|0 days 02:18:03|Video|Ramakrishna Veerapaneni|MANGO MASS MEDIA PVT. LTD.|UA|1|2021-09-09|8283
3104|MALIGNANT|Tamil|DFL/3/40/2021-MUM|0 days 01:53:12|Theatrical|JAMES WAN, MICHAEL CLEAR, WARNER BROS.|-|A|1|2021-09-09|6792
3105|"""SHANKARABHARANAM"""|Tamil|VIL/2/112/2021-HYD|0 days 02:20:03|Video|Ramakrishna Veerapaneni|MANGO MASS MEDIA PVT. LTD.|UA|1|2021-09-13|8403
3106|BAAGHI 3|Tamil|VIL/2/252/2021-MUM|0 days 02:13:46|Video|Sajid Suleman Nadiadwala|NADIADWALA GRANDSON ENTERTAINMENT PVT. LTD.|UA|1|2021-09-14|8026
3107|RAJ BAHADDUR|Tamil|VIL/1/22/2021-THI|0 days 02:35:32|Video|Khader Hassan|REDAKH ARTS|U|1|2021-09-14|9332
3108|RAAME AANDALUM RAAVANE AANDALUM|Tamil|DIL/1/45/2021-Che|0 days 01:52:17|Theatrical|Suriya Sivakumar|2D - ENTERTAINMENT PVT LTD|U|1|2021-09-14|6737
3109|"""TUCK JAGADISH"""|Tamil|VIL/2/116/2021-HYD|0 days 02:28:00|Video|Ramakrishna Veerapaneni|MANGO MASS MEDIA PVT. LTD.|UA|1|2021-09-16|8880
3110|ARANMANAI 3|Tamil|DIL/2/91/2021-Che|0 days 02:36:01|Theatrical|Ac Shanmugam Chokalingam|Benzz Media Pvt Ltd|UA|1|2021-09-16|9361
3111|WRITER|Tamil|DIL/2/92/2021-Che|0 days 02:29:01|Theatrical|Ranjith Pandurangan|NEELAM PRODUCTIONS|UA|1|2021-09-17|8941
3112|IDIOT|Tamil|DIL/1/46/2021-Che|0 days 02:07:35|Theatrical|Gokul Yadav Parthasarathy|SCREEN SCENE MEDIA ENTERTAINMENT PVT LTD|U|1|2021-09-17|7655
3113|THE BOSS BABY: FAMILY BUSINESS|Tamil|DFL/2/76/2021-MUM|0 days 01:47:05|Theatrical|JEFF HERMANN, UNIVERSAL STUDIOS.|-|UA|1|2021-09-20|6425
3114|THANENNJARIVADHU|Tamil|VIL/2/153/2021-Che|0 days 02:19:29|Video|Keerthivallaban Rajendran|VEEYAA CLASSICX|UA|1|2021-09-20|8369
3115|PISTHA|Tamil|DIL/1/47/2021-Che|0 days 02:02:08|Theatrical|S Bhuvaneshwari|M/s One Man Productions|U|1|2021-09-20|7328
3116|SIVAKUMARIN SABADHAM|Tamil|DIL/1/48/2021-Che|0 days 02:18:41|Theatrical|Thyagarajan Govindarajan Thyagarajan|SATHYA JYOTHI FILMS|U|1|2021-09-20|8321
3117|CHOO MANDHIRAKAALI|Tamil|DIL/2/93/2021-Che|0 days 02:07:28|Theatrical|Annakkili Velu|ANNAM MEDIAS|UA|1|2021-09-21|7648
3118|TAANAKKARAN|Tamil|DIL/2/94/2021-Che|0 days 02:23:25|Theatrical|Prakash Babu|Potential Studios LLP|UA|1|2021-09-21|8605
3119|ANTI INDIAN|TAMIL WITH ENGLISH SUBTITLES|DIL/2/95/2021-Che|0 days 02:01:24|Digital|Adhambava S|M/s MOON PICTURES|UA|1|2021-09-21|7284
3120|ASHWATHAMA|Tamil|VIL/2/120/2021-HYD|0 days 02:33:05|Video|Veerabrahmachary Annabhimoju|Grayhawk media|UA|1|2021-09-22|9185
3121|"""KALYANA VIRUNDHU"""|Tamil|VIL/1/44/2021-HYD|0 days 02:08:44|Video|Ramakrishna Veerapaneni|MANGO MASS MEDIA PVT. LTD.|U|1|2021-09-22|7724
3122|KAYAMAI KADAKKA|Tamil|VIL/2/155/2021-Che|0 days 01:44:09|Video|Kiran R|Independent Mind Films|UA|1|2021-09-22|6249
3123|MUGAMARIYAN|Tamil|DIL/2/97/2021-Che|0 days 01:58:16|Theatrical|Dilipkumar Babu|AMERICAN ANGLE PICTURES|UA|1|2021-09-23|7096
3124|UDANPIRAPPE|Tamil|DIL/1/49/2021-Che|0 days 02:17:57|Theatrical|Suriya Sivakumar|2D - ENTERTAINMENT PVT LTD|U|1|2021-09-24|8277
3125|JAI BHIM|Tamil|DIL/3/5/2021-Che|0 days 02:45:01|Theatrical|Suriya Sivakumar|2D - ENTERTAINMENT PVT LTD|A|1|2021-09-24|9901
3126|"""KALYANA VAZHTHUGAL"""|Tamil|VIL/1/46/2021-HYD|0 days 02:16:00|Video|Ramakrishna Veerapaneni|MANGO MASS MEDIA PVT. LTD.|U|1|2021-09-24|8160
3127|KATTAM SOLLUDHU|Tamil|DIL/1/50/2021-Che|0 days 01:41:29|Theatrical|Ezhilan Ganesan|KANNA GANESAN PRODUCTIONS|U|1|2021-09-27|6089
3128|NO TIME TO DIE|Tamil|DFL/2/78/2021-MUM|0 days 02:44:16|Theatrical|BARBARA BROCCOLI, MICHAEL G. WILSON, UNIVERSAL STUDIOS.|-|UA|1|2021-09-27|9856
3129|CHITIRAI SEVVANAM|Tamil|DIL/2/98/2021-Che|0 days 02:15:38|Theatrical|Panneerselvam Arivazhagan|Amirtha Studios Private Limited|UA|1|2021-09-27|8138
3130|NADUVAN|Tamil|DIL/2/99/2021-Che|0 days 02:04:55|Theatrical|Lucky Babulalchhajer|CUE ENTERTAINMENT|UA|1|2021-09-28|7495
3131|MISS MATCH|Tamil|VIL/1/47/2021-HYD|0 days 02:15:25|Video|Prasad Guduru|VOLGA VIDEOS|U|1|2021-09-28|8125
3132|ORU KADHAL KAAVIYAM|Tamil|VIL/2/122/2021-HYD|0 days 02:16:15|Video|Prasad Guduru|VOLGA VIDEOS|UA|1|2021-09-28|8175
3133|MAJOR|Tamil|VIL/2/26/2021-THI|0 days 02:14:16|Video|Akbar Basha|S.A.ENTERPRISES|UA|1|2021-09-30|8056
3134|"""LAKSHMI NARASIMHAN"""|Tamil|VIL/2/123/2021-HYD|0 days 03:05:00|Video|Ramakrishna Veerapaneni|MANGO MASS MEDIA PVT. LTD.|UA|1|2021-09-30|11100
3135|KADASEELA BIRIYANI|Tamil|DIL/3/6/2021-Che|0 days 01:53:05|Theatrical|Sashikanth Shivaji|Y-Not studios|A|1|2021-09-30|6785
3136|3:33 (MOONU MUPPATHI MOONU)|Tamil|DIL/2/101/2021-Che|0 days 01:59:57|Theatrical|T Jeevitha Kishore|M/S Bamboo Trees Productions|UA|1|2021-09-30|7197
3137|OPERATION JUJUPI|Tamil|DIL/1/51/2021-Che|0 days 01:34:00|Digital|Arunkanth Venugopal|InfoPluto Media Works|U|1|2021-09-30|5640
3138|PICKET -43|Tamil|VIL/1/73/2021-Che|0 days 01:47:23|Video|Jasminesadiq Mohamedsadiq|M/S I and M Studios|U|1|2021-09-30|6443
3139|LALBAGH|Tamil|DIL/1/53/2021-THI|0 days 01:45:13|Theatrical|Rajesh Zacharias|Celebs and redcarpet|U|1|2021-10-01|6313
3140|AGALIGAI|Tamil|DIL/3/7/2021-Che|0 days 01:46:33|Theatrical|Prabhakaran Chandramohan|SPK PRODUCTION|A|1|2021-10-01|6393
3141|ZOMBIE REDDY|Tamil|VIL/2/125/2021-HYD|0 days 02:05:01|Video|Chinthalapati Rajasekhar Varma|APPLETREE STUDIOS PVT. LTD.|UA|1|2021-10-01|7501
3142|"""PUTHU ARAMBAM"""|Tamil|VIL/2/127/2021-HYD|0 days 02:21:00|Video|Ramakrishna Veerapaneni|MANGO MASS MEDIA PVT. LTD.|UA|1|2021-10-04|8460
3143|MAYA NIZHAL|Tamil|DIL/1/53/2021-Che|0 days 02:04:13|Theatrical|Amudhavanan Parasuraman|TEAM A VENTURES|U|1|2021-10-04|7453
3144|USTHAD HOTEL|Tamil|VIL/1/24/2021-THI|0 days 02:30:01|Video|Khader Hassan|REDAKH ARTS|U|1|2021-10-05|9001
3145|NARUVI|Tamil|DIL/2/102/2021-Che|0 days 02:19:25|Digital|Durairaj Ramasamy|One day productions|UA|1|2021-10-05|8365
3146|ENEMY|Tamil|DIL/2/103/2021-Che|0 days 02:39:00|Theatrical|Vinod Kumar|VINOD KUMAR S|UA|1|2021-10-06|9540
3147|ONE|Tamil|VIL/1/74/2021-Che|0 days 02:31:27|Video|Pradeep Bhagchand|M/s Diya Movies|U|1|2021-10-06|9087
3148|C.I.APE|Tamil|DFL/1/16/2021-MUM|0 days 01:22:01|Theatrical|Scott Clayton / Jerome Reygner-Kalfon / Ace Entertainment Films Inc|-|U|1|2021-10-08|4921
3149|PETER RABBIT 2|Tamil|VFL/1/56/2021-MUM|0 days 01:33:23|Video|Will Gluck , Zareh Nalbandian, Sony Pictures USA|-|U|1|2021-10-11|5603
3150|SISTERS|Tamil|VIL/2/129/2021-HYD|0 days 01:42:52|Video|S E Nethaji|ONE DROP OCEAN PICTURES PRODUCTION|UA|1|2021-10-11|6172
3151|MULLIL PANITHULI|Tamil|DIL/1/54/2021-Che|0 days 02:14:49|Theatrical|N Jegan|TRENDZ MOVIES|U|1|2021-10-12|8089
3152|OH MANA PENNE|Tamil|DIL/1/55/2021-Che|0 days 02:22:01|Theatrical|Ramesh Varma Penmetsa|A STUDIOS LLP|U|1|2021-10-12|8521
3153|IDAVALA MATTRAM|Tamil|DIL/2/105/2021-Che|0 days 01:44:47|Theatrical|Navaneethakrishnan Karmegam|HEXAGON PRODUCTIONS|UA|1|2021-10-12|6287
3154|NEE SUDATHAN VANTHIYA|Tamil|DIL/3/8/2021-Che|0 days 01:44:02|Theatrical|Arunkumar Sadagopan|ALPINE MEDIA FILM AND PRODUCTIONS|A|1|2021-10-13|6242
3155|VENOM LET THERE BE CARNAGE|Tamil|DFL/2/84/2021-MUM|0 days 01:37:02|Theatrical|TOM HARDY,KELLY MARCEL,SONY PICTURES USA|-|UA|1|2021-10-13|5822
3156|ANNAATTHE|Tamil|DIL/2/106/2021-Che|0 days 02:43:17|Theatrical|Sembiansivakumar Kovaichezhiyan|Sun TV Network Ltd|UA|1|2021-10-13|9797
3157|HOSTEL|Tamil|DIL/2/107/2021-Che|0 days 02:16:01|Theatrical|Ravindran Ramaiah|M/s TRIDENT ARTS|UA|1|2021-10-18|8161
3158|UTHRAA|Tamil|DIL/2/108/2021-Che|0 days 01:54:02|Theatrical|Chakkaravarthy Munusamy|REKHA MOVIES|UA|1|2021-10-18|6842
3159|THE HITMANS BODYGUARD|Tamil|VFL/2/398/2021-MUM|0 days 01:48:17|Video|Nu Image Incorporated|-|UA|1|2021-10-21|6497
3160|PERIYA VEETU PAIYAN|Tamil|VIL/2/166/2021-Che|0 days 02:16:58|Video|Jasminesadiq Mohamedsadiq|M/S I and M Studios|UA|1|2021-10-21|8218
3161|ADAYALA MEETPU|Tamil|DIL/1/56/2021-Che|0 days 01:59:09|Theatrical|Ravanan Kathan|R PICTURES INTERNATIONAL|U|1|2021-10-21|7149
3162|SABHAAPATHY|Tamil|DIL/1/57/2021-Che|0 days 01:59:45|Theatrical|C Ramesh Kumar|M/s R.K.Entertainment|U|1|2021-10-21|7185
3163|ASTAKARMMA|Tamil|DIL/2/109/2021-Che|0 days 01:45:47|Theatrical|Kishan Chainraaj|Mishri Enterprises|UA|1|2021-10-22|6347
3164|CHINNA PANNAI PERIYA PANNAI|Tamil|DIL/2/110/2021-Che|0 days 02:04:43|Theatrical|Bagavathy Patchimuthu|S FILMS|UA|1|2021-10-22|7483
